stasiun,pm10,pm25,so2,co,o3,no2,max,critical,categori
4,69.0,91.0,27.0,25.0,108.0,10.0,108.0,o3,tidak sehat
3,71.0,102.0,29.0,25.0,185.0,19.0,185.0,o3,tidak sehat
4,75.0,91.0,31.0,23.0,171.0,18.0,171.0,o3,tidak sehat
2,70.0,70.0,30.0,20.0,76.0,11.0,76.0,o3,sedang
4,70.0,91.0,21.0,20.0,88.0,14.0,91.0,pm25,sedang
4,81.0,91.0,28.0,29.0,201.0,18.0,201.0,o3,tidak sehat
4,77.0,91.0,28.0,22.0,171.0,19.0,171.0,o3,tidak sehat
4,66.0,91.0,29.0,17.0,128.0,12.0,128.0,o3,tidak sehat
4,78.0,91.0,30.0,22.0,184.0,16.0,184.0,o3,tidak sehat
4,79.0,91.0,35.0,24.0,149.0,22.0,149.0,o3,tidak sehat
4,69.0,91.0,27.0,28.0,108.0,17.0,108.0,o3,tidak sehat
4,76.0,91.0,28.0,28.0,132.0,14.0,132.0,o3,tidak sehat
4,72.0,91.0,30.0,22.0,96.0,12.0,96.0,o3,sedang
2,76.0,70.0,29.0,30.0,78.0,15.0,78.0,o3,sedang
4,74.0,91.0,22.0,26.0,109.0,10.0,109.0,o3,tidak sehat
4,71.0,91.0,20.0,24.0,187.0,16.0,187.0,o3,tidak sehat
2,73.0,70.0,31.0,20.0,141.0,20.0,141.0,o3,tidak sehat
4,78.0,91.0,30.0,24.0,144.0,13.0,144.0,o3,tidak sehat
4,75.0,91.0,30.0,26.0,113.0,12.0,113.0,o3,tidak sehat
2,74.0,70.0,30.0,23.0,127.0,15.0,127.0,o3,tidak sehat
4,73.0,91.0,30.0,26.0,127.0,15.0,127.0,o3,tidak sehat
4,65.0,91.0,31.0,20.0,126.0,11.0,126.0,o3,tidak sehat
2,67.0,70.0,29.0,20.0,106.0,14.0,106.0,o3,tidak sehat
4,70.0,91.0,30.0,21.0,91.0,13.0,91.0,pm25,sedang
4,75.0,91.0,32.0,25.0,160.0,16.0,160.0,o3,tidak sehat
4,78.0,91.0,30.0,25.0,143.0,18.0,143.0,o3,tidak sehat
4,84.0,91.0,33.0,23.0,156.0,18.0,156.0,o3,tidak sehat
4,76.0,91.0,32.0,21.0,156.0,15.0,156.0,o3,tidak sehat
4,74.0,91.0,31.0,22.0,99.0,14.0,99.0,o3,sedang
4,67.0,91.0,30.0,24.0,74.0,10.0,91.0,pm25,sedang
4,66.0,91.0,32.0,21.0,77.0,14.0,91.0,pm25,sedang
2,71.0,70.0,32.0,22.0,132.0,16.0,132.0,o3,tidak sehat
4,70.0,91.0,32.0,25.0,107.0,12.0,107.0,o3,tidak sehat
4,66.0,91.0,31.0,19.0,91.0,13.0,91.0,pm25,sedang
4,63.0,91.0,34.0,16.0,169.0,14.0,169.0,o3,tidak sehat
4,78.0,91.0,32.0,16.0,153.0,12.0,153.0,o3,tidak sehat
4,70.0,91.0,33.0,18.0,87.0,12.0,91.0,pm25,sedang
4,73.0,91.0,32.0,18.0,112.0,12.0,112.0,o3,tidak sehat
4,78.0,91.0,26.0,24.0,174.0,17.0,174.0,o3,tidak sehat
4,74.0,91.0,31.0,21.0,110.0,14.0,110.0,o3,tidak sehat
4,72.0,91.0,31.0,23.0,131.0,16.0,131.0,o3,tidak sehat
4,63.0,91.0,33.0,18.0,102.0,10.0,102.0,o3,tidak sehat
4,75.0,91.0,31.0,19.0,115.0,14.0,115.0,o3,tidak sehat
4,71.0,91.0,31.0,18.0,146.0,14.0,146.0,o3,tidak sehat
4,134.0,91.0,33.0,20.0,184.0,16.0,184.0,o3,tidak sehat
4,79.0,91.0,34.0,15.0,153.0,16.0,153.0,o3,tidak sehat
4,78.0,91.0,31.0,19.0,138.0,21.0,138.0,o3,tidak sehat
4,76.0,91.0,33.0,19.0,169.0,23.0,169.0,o3,tidak sehat
4,73.0,91.0,51.0,14.0,89.0,38.0,91.0,pm25,sedang
4,62.0,91.0,31.0,10.0,164.0,8.0,164.0,o3,tidak sehat
4,73.0,91.0,33.0,15.0,100.0,11.0,100.0,o3,sedang
4,90.0,91.0,34.0,22.0,138.0,13.0,138.0,o3,tidak sehat
2,68.0,70.0,31.0,19.0,130.0,16.0,130.0,o3,tidak sehat
4,73.0,91.0,32.0,20.0,173.0,18.0,173.0,o3,tidak sehat
4,80.0,91.0,33.0,21.0,207.0,24.0,207.0,o3,tidak sehat
4,77.0,91.0,33.0,31.0,177.0,14.0,177.0,o3,tidak sehat
4,70.0,91.0,33.0,17.0,173.0,13.0,173.0,o3,tidak sehat
4,79.0,91.0,34.0,18.0,156.0,13.0,156.0,o3,tidak sehat
4,64.0,91.0,32.0,18.0,178.0,14.0,178.0,o3,tidak sehat
4,74.0,91.0,31.0,23.0,144.0,17.0,144.0,o3,tidak sehat
4,64.0,91.0,31.0,20.0,156.0,12.0,156.0,o3,tidak sehat
2,60.0,70.0,33.0,17.0,104.0,14.0,104.0,o3,tidak sehat
2,75.0,70.0,32.0,19.0,78.0,11.0,78.0,o3,sedang
4,71.0,91.0,32.0,24.0,147.0,12.0,147.0,o3,tidak sehat
4,73.0,91.0,33.0,40.0,87.0,11.0,91.0,pm25,sedang
4,70.0,91.0,33.0,16.0,135.0,16.0,135.0,o3,tidak sehat
4,70.0,91.0,33.0,20.0,140.0,17.0,140.0,o3,tidak sehat
2,77.0,70.0,34.0,18.0,129.0,18.0,129.0,o3,tidak sehat
3,75.0,102.0,33.0,19.0,172.0,12.0,172.0,o3,tidak sehat
4,75.0,91.0,34.0,19.0,180.0,15.0,180.0,o3,tidak sehat
4,83.0,91.0,34.0,28.0,153.0,12.0,153.0,o3,tidak sehat
2,68.0,70.0,19.0,21.0,121.0,15.0,121.0,o3,tidak sehat
2,85.0,70.0,34.0,30.0,97.0,14.0,97.0,o3,sedang
4,69.0,91.0,34.0,21.0,171.0,16.0,171.0,o3,tidak sehat
2,76.0,70.0,35.0,18.0,120.0,14.0,120.0,o3,tidak sehat
1,55.0,94.0,34.0,16.0,120.0,14.0,120.0,o3,tidak sehat
1,59.0,94.0,32.0,17.0,87.0,13.0,94.0,pm25,sedang
4,58.0,91.0,34.0,14.0,92.0,12.0,92.0,o3,sedang
1,57.0,94.0,34.0,16.0,137.0,12.0,137.0,o3,tidak sehat
4,70.0,91.0,34.0,19.0,193.0,17.0,193.0,o3,tidak sehat
4,65.0,91.0,33.0,27.0,156.0,17.0,156.0,o3,tidak sehat
4,68.0,91.0,35.0,24.0,209.0,21.0,209.0,o3,tidak sehat
3,85.0,102.0,35.0,26.0,150.0,24.0,150.0,o3,tidak sehat
4,81.0,91.0,38.0,17.0,220.0,16.0,220.0,o3,tidak sehat
4,80.0,91.0,35.0,16.0,183.0,20.0,183.0,o3,tidak sehat
3,70.0,102.0,36.0,13.0,162.0,18.0,162.0,o3,tidak sehat
4,71.0,91.0,22.0,22.0,134.0,16.0,134.0,o3,tidak sehat
4,80.0,91.0,35.0,34.0,125.0,20.0,125.0,o3,tidak sehat
1,76.0,94.0,34.0,32.0,60.0,15.0,94.0,pm25,sedang
3,73.0,102.0,37.0,33.0,94.0,11.0,102.0,pm25,tidak sehat
2,66.0,70.0,36.0,20.0,81.0,12.0,81.0,o3,sedang
4,63.0,91.0,35.0,20.0,126.0,14.0,126.0,o3,tidak sehat
4,69.0,91.0,35.0,17.0,165.0,22.0,165.0,o3,tidak sehat
4,72.0,91.0,35.0,21.0,100.0,17.0,100.0,o3,sedang
2,53.0,70.0,21.0,18.0,134.0,15.0,134.0,o3,tidak sehat
1,72.0,94.0,36.0,21.0,103.0,14.0,103.0,o3,tidak sehat
1,60.0,94.0,35.0,27.0,112.0,17.0,112.0,o3,tidak sehat
4,85.0,91.0,36.0,34.0,146.0,19.0,146.0,o3,tidak sehat
4,68.0,91.0,37.0,27.0,167.0,13.0,167.0,o3,tidak sehat
4,67.0,91.0,36.0,23.0,160.0,18.0,160.0,o3,tidak sehat
4,81.0,91.0,35.0,30.0,125.0,15.0,125.0,o3,tidak sehat
4,70.0,91.0,34.0,38.0,101.0,12.0,101.0,o3,tidak sehat
2,71.0,70.0,36.0,28.0,106.0,14.0,106.0,o3,tidak sehat
3,63.0,102.0,35.0,25.0,124.0,11.0,124.0,o3,tidak sehat
3,56.0,102.0,34.0,26.0,111.0,13.0,111.0,o3,tidak sehat
3,63.0,102.0,34.0,30.0,117.0,10.0,117.0,o3,tidak sehat
4,53.0,91.0,35.0,21.0,136.0,14.0,136.0,o3,tidak sehat
4,68.0,91.0,23.0,28.0,107.0,16.0,107.0,o3,tidak sehat
3,61.0,102.0,36.0,29.0,125.0,13.0,125.0,o3,tidak sehat
3,61.0,102.0,34.0,22.0,143.0,13.0,143.0,o3,tidak sehat
3,61.0,102.0,35.0,25.0,159.0,11.0,159.0,o3,tidak sehat
3,48.0,102.0,35.0,20.0,86.0,10.0,102.0,pm25,tidak sehat
3,56.0,102.0,35.0,29.0,120.0,10.0,120.0,o3,tidak sehat
4,71.0,91.0,35.0,30.0,155.0,19.0,155.0,o3,tidak sehat
3,63.0,102.0,35.0,24.0,91.0,12.0,102.0,pm25,tidak sehat
4,74.0,91.0,37.0,31.0,184.0,14.0,184.0,o3,tidak sehat
2,74.0,70.0,36.0,28.0,87.0,14.0,87.0,o3,sedang
3,71.0,102.0,37.0,29.0,120.0,13.0,120.0,o3,tidak sehat
2,63.0,70.0,37.0,23.0,94.0,13.0,94.0,o3,sedang
4,63.0,91.0,36.0,19.0,99.0,11.0,99.0,o3,sedang
4,76.0,91.0,36.0,22.0,88.0,18.0,91.0,pm25,sedang
4,62.0,91.0,36.0,22.0,75.0,12.0,91.0,pm25,sedang
4,58.0,91.0,35.0,28.0,140.0,17.0,140.0,o3,tidak sehat
3,64.0,102.0,37.0,30.0,96.0,14.0,102.0,pm25,tidak sehat
2,72.0,70.0,38.0,30.0,99.0,16.0,99.0,o3,sedang
3,72.0,102.0,37.0,35.0,109.0,15.0,109.0,o3,tidak sehat
4,53.0,91.0,36.0,24.0,94.0,13.0,94.0,o3,sedang
4,60.0,91.0,36.0,32.0,99.0,18.0,99.0,o3,sedang
4,68.0,91.0,37.0,34.0,105.0,11.0,105.0,o3,tidak sehat
4,58.0,91.0,37.0,26.0,73.0,9.0,91.0,pm25,sedang
4,54.0,91.0,37.0,22.0,91.0,12.0,91.0,pm25,sedang
3,55.0,102.0,38.0,26.0,84.0,11.0,102.0,pm25,tidak sehat
1,64.0,94.0,37.0,34.0,61.0,11.0,94.0,pm25,sedang
4,64.0,91.0,38.0,36.0,69.0,10.0,91.0,pm25,sedang
1,77.0,94.0,37.0,55.0,89.0,9.0,94.0,pm25,sedang
2,52.0,70.0,37.0,23.0,55.0,9.0,70.0,pm25,sedang
4,38.0,91.0,36.0,25.0,46.0,9.0,91.0,pm25,sedang
4,45.0,91.0,36.0,39.0,102.0,8.0,102.0,o3,tidak sehat
4,51.0,91.0,37.0,27.0,63.0,10.0,91.0,pm25,sedang
4,51.0,91.0,38.0,19.0,85.0,10.0,91.0,pm25,sedang
4,52.0,91.0,39.0,25.0,62.0,9.0,91.0,pm25,sedang
4,62.0,91.0,37.0,39.0,64.0,9.0,91.0,pm25,sedang
4,50.0,91.0,38.0,39.0,66.0,11.0,91.0,pm25,sedang
4,52.0,91.0,40.0,22.0,70.0,11.0,91.0,pm25,sedang
3,82.0,102.0,38.0,58.0,71.0,13.0,102.0,pm25,tidak sehat
4,44.0,91.0,37.0,27.0,47.0,9.0,91.0,pm25,sedang
4,44.0,91.0,38.0,25.0,80.0,9.0,91.0,pm25,sedang
4,43.0,91.0,38.0,17.0,46.0,5.0,91.0,pm25,sedang
3,42.0,102.0,38.0,15.0,51.0,8.0,102.0,pm25,tidak sehat
3,40.0,102.0,32.0,17.0,48.0,9.0,102.0,pm25,tidak sehat
2,44.0,70.0,29.0,16.0,63.0,9.0,70.0,pm25,sedang
2,70.0,70.0,60.0,41.0,78.0,12.0,78.0,o3,sedang
3,86.0,102.0,34.0,40.0,125.0,20.0,125.0,o3,tidak sehat
3,59.0,102.0,30.0,25.0,75.0,7.0,102.0,pm25,tidak sehat
2,76.0,70.0,34.0,71.0,110.0,15.0,110.0,o3,tidak sehat
2,56.0,70.0,31.0,20.0,65.0,9.0,70.0,pm25,sedang
2,62.0,70.0,36.0,41.0,50.0,15.0,70.0,pm25,sedang
3,82.0,102.0,36.0,43.0,64.0,15.0,102.0,pm25,tidak sehat
3,60.0,102.0,32.0,29.0,59.0,18.0,102.0,pm25,tidak sehat
3,71.0,102.0,30.0,31.0,44.0,13.0,102.0,pm25,tidak sehat
4,40.0,91.0,29.0,34.0,80.0,12.0,91.0,pm25,sedang
4,63.0,91.0,30.0,51.0,89.0,11.0,91.0,pm25,sedang
1,48.0,94.0,30.0,29.0,83.0,13.0,94.0,pm25,sedang
2,72.0,70.0,31.0,39.0,74.0,17.0,74.0,o3,sedang
3,70.0,102.0,30.0,42.0,92.0,19.0,102.0,pm25,tidak sehat
3,38.0,102.0,30.0,21.0,80.0,20.0,102.0,pm25,tidak sehat
3,56.0,102.0,30.0,27.0,54.0,16.0,102.0,pm25,tidak sehat
4,57.0,91.0,30.0,39.0,73.0,14.0,91.0,pm25,sedang
4,52.0,91.0,30.0,35.0,64.0,12.0,91.0,pm25,sedang
3,59.0,102.0,30.0,50.0,46.0,15.0,102.0,pm25,tidak sehat
2,43.0,70.0,30.0,53.0,51.0,14.0,70.0,pm25,sedang
2,67.0,70.0,30.0,57.0,52.0,12.0,70.0,pm25,sedang
1,63.0,94.0,30.0,26.0,50.0,18.0,94.0,pm25,sedang
1,40.0,60.0,48.0,13.0,67.0,22.0,67.0,o3,sedang
3,74.0,102.0,30.0,24.0,67.0,12.0,102.0,pm25,tidak sehat
4,48.0,91.0,30.0,35.0,50.0,12.0,91.0,pm25,sedang
1,51.0,94.0,31.0,27.0,91.0,15.0,94.0,pm25,sedang
3,75.0,102.0,32.0,26.0,98.0,16.0,102.0,pm25,tidak sehat
2,65.0,70.0,35.0,19.0,126.0,19.0,126.0,o3,tidak sehat
4,63.0,91.0,33.0,23.0,83.0,20.0,91.0,pm25,sedang
3,81.0,102.0,33.0,36.0,60.0,18.0,102.0,pm25,tidak sehat
3,74.0,102.0,26.0,51.0,191.0,17.0,191.0,o3,tidak sehat
3,70.0,102.0,23.0,35.0,118.0,16.0,118.0,o3,tidak sehat
3,43.0,102.0,21.0,30.0,170.0,12.0,170.0,o3,tidak sehat
4,62.0,91.0,30.0,55.0,182.0,15.0,182.0,o3,tidak sehat
4,54.0,91.0,22.0,28.0,62.0,11.0,91.0,pm25,sedang
4,43.0,91.0,20.0,21.0,73.0,13.0,91.0,pm25,sedang
3,35.0,102.0,20.0,25.0,80.0,14.0,102.0,pm25,tidak sehat
3,58.0,102.0,19.0,75.0,85.0,13.0,102.0,pm25,tidak sehat
4,39.0,91.0,15.0,37.0,88.0,9.0,91.0,pm25,sedang
4,32.0,91.0,19.0,21.0,89.0,9.0,91.0,pm25,sedang
3,40.0,102.0,19.0,25.0,92.0,13.0,102.0,pm25,tidak sehat
3,52.0,102.0,19.0,27.0,89.0,13.0,102.0,pm25,tidak sehat
3,54.0,102.0,18.0,40.0,84.0,13.0,102.0,pm25,tidak sehat
4,56.0,91.0,21.0,33.0,121.0,16.0,121.0,o3,tidak sehat
4,64.0,91.0,22.0,52.0,144.0,13.0,144.0,o3,tidak sehat
3,22.0,102.0,27.0,35.0,213.0,11.0,213.0,o3,tidak sehat
3,22.0,102.0,27.0,22.0,201.0,15.0,201.0,o3,tidak sehat
3,54.0,102.0,27.0,39.0,152.0,13.0,152.0,o3,tidak sehat
3,59.0,102.0,27.0,32.0,206.0,5.0,206.0,o3,tidak sehat
3,24.0,102.0,17.0,52.0,95.0,3.0,102.0,pm25,tidak sehat
3,34.0,102.0,27.0,40.0,54.0,7.0,102.0,pm25,tidak sehat
3,30.0,102.0,24.0,40.0,58.0,5.0,102.0,pm25,tidak sehat
3,52.0,102.0,22.0,38.0,59.0,7.0,102.0,pm25,tidak sehat
3,32.0,102.0,21.0,39.0,43.0,4.0,102.0,pm25,tidak sehat
3,25.0,102.0,20.0,36.0,41.0,4.0,102.0,pm25,tidak sehat
3,34.0,102.0,20.0,46.0,63.0,4.0,102.0,pm25,tidak sehat
3,44.0,102.0,19.0,58.0,72.0,10.0,102.0,pm25,tidak sehat
3,32.0,102.0,19.0,51.0,69.0,6.0,102.0,pm25,tidak sehat
3,66.0,102.0,22.0,59.0,179.0,8.0,179.0,o3,tidak sehat
3,53.0,102.0,18.0,63.0,92.0,8.0,102.0,pm25,tidak sehat
3,48.0,102.0,19.0,62.0,70.0,9.0,102.0,pm25,tidak sehat
3,40.0,102.0,18.0,38.0,101.0,9.0,102.0,pm25,tidak sehat
3,45.0,102.0,18.0,35.0,90.0,6.0,102.0,pm25,tidak sehat
3,69.0,102.0,27.0,33.0,99.0,7.0,102.0,pm25,tidak sehat
3,51.0,102.0,27.0,11.0,83.0,8.0,102.0,pm25,tidak sehat
3,42.0,102.0,27.0,15.0,84.0,6.0,102.0,pm25,tidak sehat
3,27.0,102.0,27.0,5.0,71.0,7.0,102.0,pm25,tidak sehat
3,52.0,102.0,27.0,14.0,105.0,7.0,105.0,o3,tidak sehat
3,70.0,102.0,27.0,25.0,93.0,11.0,102.0,pm25,tidak sehat
3,34.0,102.0,27.0,6.0,99.0,5.0,102.0,pm25,tidak sehat
3,44.0,102.0,27.0,9.0,67.0,5.0,102.0,pm25,tidak sehat
3,40.0,102.0,27.0,6.0,117.0,5.0,117.0,o3,tidak sehat
3,58.0,102.0,11.0,12.0,124.0,6.0,124.0,o3,tidak sehat
3,65.0,102.0,14.0,11.0,91.0,7.0,102.0,pm25,tidak sehat
3,47.0,102.0,11.0,14.0,96.0,6.0,102.0,pm25,tidak sehat
4,51.0,91.0,25.0,35.0,129.0,10.0,129.0,o3,tidak sehat
1,55.0,94.0,25.0,22.0,57.0,7.0,94.0,pm25,sedang
1,55.0,94.0,27.0,22.0,62.0,6.0,94.0,pm25,sedang
1,66.0,94.0,28.0,25.0,83.0,7.0,94.0,pm25,sedang
4,66.0,91.0,28.0,19.0,103.0,8.0,103.0,o3,tidak sehat
4,56.0,91.0,26.0,29.0,73.0,9.0,91.0,pm25,sedang
4,42.0,91.0,25.0,23.0,56.0,9.0,91.0,pm25,sedang
4,33.0,91.0,26.0,13.0,69.0,7.0,91.0,pm25,sedang
4,59.0,91.0,28.0,19.0,73.0,10.0,91.0,pm25,sedang
4,65.0,91.0,27.0,26.0,132.0,12.0,132.0,o3,tidak sehat
4,109.0,91.0,27.0,18.0,135.0,6.0,135.0,o3,tidak sehat
4,82.0,91.0,27.0,31.0,136.0,13.0,136.0,o3,tidak sehat
4,52.0,91.0,26.0,17.0,86.0,9.0,91.0,pm25,sedang
4,54.0,91.0,28.0,22.0,109.0,10.0,109.0,o3,tidak sehat
4,57.0,91.0,27.0,19.0,109.0,11.0,109.0,o3,tidak sehat
4,60.0,91.0,27.0,17.0,87.0,13.0,91.0,pm25,sedang
2,60.0,70.0,27.0,19.0,92.0,11.0,92.0,o3,sedang
4,53.0,91.0,28.0,15.0,100.0,10.0,100.0,o3,sedang
4,73.0,91.0,29.0,20.0,147.0,14.0,147.0,o3,tidak sehat
4,78.0,91.0,28.0,20.0,116.0,9.0,116.0,o3,tidak sehat
3,69.0,102.0,28.0,17.0,59.0,10.0,102.0,pm25,tidak sehat
3,111.0,102.0,31.0,26.0,75.0,11.0,111.0,pm10,tidak sehat
4,66.0,91.0,27.0,17.0,88.0,9.0,91.0,pm25,sedang
3,71.0,102.0,27.0,22.0,70.0,8.0,102.0,pm25,tidak sehat
4,64.0,91.0,26.0,29.0,77.0,9.0,91.0,pm25,sedang
4,75.0,91.0,26.0,23.0,101.0,10.0,101.0,o3,tidak sehat
4,51.0,91.0,25.0,18.0,131.0,8.0,131.0,o3,tidak sehat
4,59.0,91.0,20.0,22.0,82.0,13.0,91.0,pm25,sedang
4,67.0,91.0,25.0,19.0,85.0,11.0,91.0,pm25,sedang
3,80.0,102.0,22.0,37.0,77.0,17.0,102.0,pm25,tidak sehat
4,55.0,91.0,26.0,21.0,83.0,10.0,91.0,pm25,sedang
4,36.0,91.0,22.0,12.0,80.0,9.0,91.0,pm25,sedang
4,65.0,91.0,34.0,35.0,49.0,11.0,91.0,pm25,sedang
4,53.0,91.0,21.0,14.0,75.0,8.0,91.0,pm25,sedang
4,53.0,91.0,22.0,18.0,73.0,9.0,91.0,pm25,sedang
4,52.0,91.0,22.0,14.0,63.0,7.0,91.0,pm25,sedang
4,67.0,91.0,24.0,18.0,69.0,9.0,91.0,pm25,sedang
4,91.0,91.0,22.0,18.0,120.0,10.0,120.0,o3,tidak sehat
3,77.0,102.0,22.0,22.0,75.0,12.0,102.0,pm25,tidak sehat
4,72.0,91.0,23.0,27.0,81.0,15.0,91.0,pm25,sedang
4,54.0,91.0,24.0,18.0,83.0,8.0,91.0,pm25,sedang
4,57.0,91.0,23.0,20.0,81.0,10.0,91.0,pm25,sedang
4,55.0,91.0,22.0,17.0,79.0,8.0,91.0,pm25,sedang
2,61.0,70.0,23.0,17.0,64.0,12.0,70.0,pm25,sedang
1,66.0,94.0,23.0,18.0,62.0,9.0,94.0,pm25,sedang
4,65.0,91.0,23.0,17.0,77.0,8.0,91.0,pm25,sedang
4,74.0,91.0,23.0,18.0,122.0,9.0,122.0,o3,tidak sehat
4,62.0,91.0,21.0,15.0,79.0,10.0,91.0,pm25,sedang
4,42.0,91.0,23.0,15.0,119.0,13.0,119.0,o3,tidak sehat
3,61.0,102.0,23.0,14.0,73.0,9.0,102.0,pm25,tidak sehat
1,33.0,94.0,23.0,14.0,79.0,12.0,94.0,pm25,sedang
4,70.0,91.0,22.0,16.0,88.0,17.0,91.0,pm25,sedang
4,42.0,91.0,22.0,15.0,87.0,8.0,91.0,pm25,sedang
1,62.0,94.0,21.0,26.0,65.0,11.0,94.0,pm25,sedang
3,50.0,102.0,25.0,15.0,44.0,9.0,102.0,pm25,tidak sehat
3,52.0,102.0,42.0,18.0,45.0,8.0,102.0,pm25,tidak sehat
1,37.0,94.0,22.0,12.0,76.0,10.0,94.0,pm25,sedang
4,64.0,91.0,35.0,16.0,136.0,16.0,136.0,o3,tidak sehat
4,62.0,91.0,27.0,16.0,134.0,12.0,134.0,o3,tidak sehat
4,63.0,91.0,38.0,36.0,73.0,11.0,91.0,pm25,sedang
4,54.0,91.0,32.0,28.0,66.0,9.0,91.0,pm25,sedang
4,61.0,91.0,23.0,22.0,69.0,10.0,91.0,pm25,sedang
4,50.0,91.0,22.0,20.0,57.0,8.0,91.0,pm25,sedang
4,47.0,91.0,21.0,14.0,48.0,11.0,91.0,pm25,sedang
2,56.0,70.0,31.0,18.0,41.0,11.0,70.0,pm25,sedang
4,62.0,91.0,24.0,17.0,96.0,12.0,96.0,o3,sedang
4,69.0,91.0,24.0,16.0,98.0,14.0,98.0,o3,sedang
2,66.0,70.0,26.0,19.0,96.0,15.0,96.0,o3,sedang
3,72.0,102.0,23.0,23.0,56.0,12.0,102.0,pm25,tidak sehat
3,81.0,102.0,24.0,38.0,61.0,13.0,102.0,pm25,tidak sehat
0,67.0,44.0,21.0,24.0,61.0,14.0,67.0,pm10,sedang
4,63.0,91.0,24.0,17.0,79.0,10.0,91.0,pm25,sedang
4,55.0,91.0,22.0,14.0,97.0,13.0,97.0,o3,sedang
4,68.0,91.0,24.0,14.0,99.0,12.0,99.0,o3,sedang
4,64.0,91.0,30.0,17.0,97.0,12.0,97.0,o3,sedang
4,76.0,91.0,23.0,18.0,95.0,13.0,95.0,o3,sedang
3,74.0,102.0,24.0,24.0,59.0,11.0,102.0,pm25,tidak sehat
1,74.0,94.0,23.0,20.0,73.0,12.0,94.0,pm25,sedang
4,67.0,91.0,24.0,20.0,79.0,9.0,91.0,pm25,sedang
4,57.0,91.0,22.0,14.0,75.0,11.0,91.0,pm25,sedang
4,73.0,91.0,23.0,20.0,92.0,17.0,92.0,o3,sedang
4,67.0,91.0,22.0,17.0,90.0,10.0,91.0,pm25,sedang
2,71.0,70.0,25.0,19.0,69.0,11.0,71.0,pm10,sedang
1,58.0,94.0,22.0,21.0,70.0,15.0,94.0,pm25,sedang
1,58.0,94.0,22.0,16.0,124.0,19.0,124.0,o3,tidak sehat
4,80.0,91.0,25.0,53.0,85.0,23.0,91.0,pm25,sedang
4,78.0,91.0,24.0,23.0,97.0,19.0,97.0,o3,sedang
1,75.0,94.0,25.0,18.0,69.0,14.0,94.0,pm25,sedang
2,80.0,70.0,25.0,16.0,81.0,11.0,81.0,o3,sedang
4,78.0,91.0,24.0,15.0,90.0,15.0,91.0,pm25,sedang
4,79.0,91.0,24.0,18.0,86.0,15.0,91.0,pm25,sedang
4,74.0,91.0,29.0,15.0,94.0,14.0,94.0,o3,sedang
1,79.0,94.0,24.0,20.0,71.0,13.0,94.0,pm25,sedang
2,58.0,70.0,27.0,23.0,88.0,14.0,88.0,o3,sedang
2,70.0,70.0,23.0,16.0,71.0,14.0,71.0,o3,sedang
3,67.0,102.0,24.0,16.0,57.0,12.0,102.0,pm25,tidak sehat
1,75.0,94.0,39.0,16.0,66.0,16.0,94.0,pm25,sedang
4,57.0,91.0,30.0,15.0,63.0,16.0,91.0,pm25,sedang
4,69.0,91.0,28.0,15.0,90.0,15.0,91.0,pm25,sedang
1,60.0,94.0,22.0,14.0,102.0,12.0,102.0,o3,tidak sehat
2,70.0,70.0,24.0,21.0,113.0,19.0,113.0,o3,tidak sehat
2,86.0,70.0,23.0,20.0,111.0,16.0,111.0,o3,tidak sehat
4,68.0,91.0,22.0,24.0,79.0,9.0,91.0,pm25,sedang
2,68.0,70.0,25.0,20.0,71.0,13.0,71.0,o3,sedang
1,69.0,94.0,23.0,15.0,71.0,16.0,94.0,pm25,sedang
3,63.0,102.0,22.0,14.0,51.0,12.0,102.0,pm25,tidak sehat
1,55.0,94.0,27.0,13.0,52.0,11.0,94.0,pm25,sedang
4,66.0,91.0,31.0,17.0,68.0,14.0,91.0,pm25,sedang
4,59.0,91.0,25.0,17.0,84.0,15.0,91.0,pm25,sedang
4,71.0,91.0,25.0,21.0,90.0,10.0,91.0,pm25,sedang
4,66.0,91.0,20.0,14.0,119.0,12.0,119.0,o3,tidak sehat
4,87.0,91.0,24.0,48.0,95.0,14.0,95.0,o3,sedang
4,63.0,91.0,23.0,20.0,75.0,15.0,91.0,pm25,sedang
4,63.0,91.0,25.0,15.0,130.0,11.0,130.0,o3,tidak sehat
4,67.0,91.0,24.0,18.0,98.0,13.0,98.0,o3,sedang
4,69.0,91.0,24.0,13.0,92.0,11.0,92.0,o3,sedang
2,62.0,70.0,26.0,11.0,79.0,10.0,79.0,o3,sedang
4,67.0,91.0,31.0,12.0,89.0,12.0,91.0,pm25,sedang
4,71.0,91.0,24.0,21.0,160.0,14.0,160.0,o3,tidak sehat
4,67.0,91.0,24.0,17.0,164.0,14.0,164.0,o3,tidak sehat
2,76.0,70.0,24.0,14.0,136.0,14.0,136.0,o3,tidak sehat
1,68.0,94.0,25.0,13.0,115.0,14.0,115.0,o3,tidak sehat
4,69.0,91.0,22.0,16.0,134.0,14.0,134.0,o3,tidak sehat
1,91.0,94.0,27.0,26.0,102.0,16.0,102.0,o3,tidak sehat
3,95.0,102.0,26.0,19.0,90.0,16.0,102.0,pm25,tidak sehat
4,73.0,91.0,27.0,12.0,91.0,12.0,91.0,pm25,sedang
3,86.0,102.0,26.0,15.0,84.0,15.0,102.0,pm25,tidak sehat
4,88.0,91.0,27.0,21.0,108.0,16.0,108.0,o3,tidak sehat
4,81.0,91.0,26.0,18.0,119.0,14.0,119.0,o3,tidak sehat
3,79.0,102.0,28.0,17.0,79.0,14.0,102.0,pm25,tidak sehat
